41.4924881663,33.9691294505,30.8219798312
183.005240272,183.072025867,183.290221875
218.298916144,216.401407112,215.805476326
128.855297776,97.7543649845,74.8689308778
155.465870494,158.012052153,156.646433658
64.8069994853,64.5273631841,54.9119917653
78.8659543468,51.7746478873,33.4113647402
212.315469403,170.678069175,136.290003801
140.307014107,121.360501567,92.5045062696
61.3597222222,126.641666667,44.2113888889
181.592727273,132.944335664,109.674685315
88.2801120448,86.7399159664,77.6288515406
108.588283157,73.2017900732,48.3266883645
16.9856297549,12.9701324317,11.9185686109
128.152022947,133.687801932,123.874094203
104.789974937,110.946115288,100.754385965
