41.0396678967,26.4741697417,16.0608856089
182.460857409,183.237651445,184.025163094
223.497191011,222.05758427,222.063202247
116.840206186,107.229381443,92.3161512027
136.754582485,116.186863544,89.6262729124
49.0315789474,45.5819548872,45.3030075188
54.8319238901,37.9460887949,27.0634249471
181.328330206,131.056285178,77.6998123827
126.535821794,105.308248043,80.1800120409
49.804697157,116.78986403,35.5729295426
197.405727924,90.0739856802,141.744630072
76.5949256343,79.915135608,58.5905511811
67.9752720079,70.1681503462,53.3511374876
20.343697004,15.3900508762,13.8835500283
95.8674203494,94.6952723535,95.7009249743
86.5248493976,86.2387048193,68.7861445783
227.60685155,197.836867863,171.517128874
28.4282729805,24.6309192201,25.5188022284
92.9019607843,110.635294118,91.0222222222
59.0810055866,65.9795158287,46.7616387337
151.572931276,123.974053296,97.1619915849
57.391588785,55.2093457944,55.838317757
156.069948187,72.3834196891,103.25388601
78.0039339103,78.0424862313,76.9197482297
156.692086331,109.317985612,60.7899280576
160.131677953,162.984574868,161.887133183
199.106826472,199.247003648,200.236060448
129.558272209,120.270578647,106.841890791
110.352418559,78.1530108588,41.6307996051
196.750554324,161.150776053,133.090909091
67.7615309127,126.663395486,59.7752698724
109.112063283,96.1938035597,77.5491100857
168.29240413,169.556784661,170.102507375
68.7533206831,66.1442125237,66.2514231499
172.869142352,136.364279399,103.695844385
190.539978678,190.700426439,191.539978678
71.2315789474,53.1565789474,44.9578947368
93.5037220844,141.671215881,73.9937965261
119.853658537,59.5426829268,69.7865853659
100.668421053,134.513684211,100.030526316
143.164849542,148.574792848,144.632359355
150.657111356,133.288864388,119.622932745
92.5714285714,59.2903525046,36.0491651206
204.118221258,152.868763557,105.696312364
121.976775956,128.612932605,121.788251366
87.7392996109,89.0900500278,85.8743746526
175.133219471,176.268573868,177.155422716
203.954545455,178.937062937,158.062937063
222.762773723,174.665450122,133.809002433
132.48281092,138.158746208,134.233063701
4.67407407407,3.4787037037,3.79907407407
38.0811594203,35.2398550725,35.9246376812
237.737242128,237.653637351,238.600434311
152.070050036,154.855253753,154.658327377
210.714128642,209.685541506,209.771852666
113.471389646,114.821071753,112.792007266
177.443021767,145.802816901,127.418693982
67.6139332366,141.986937591,33.1204644412
75.5397082658,47.6904376013,25.4927066451
124.639455782,149.673469388,100.332199546
101.999032882,85.7176015474,69.6344294004
104.781773399,104.572413793,104.886206897
130.400700935,91.886682243,54.9240654206
90.0901162791,68.9549418605,56.2369186047
